# Take GHG emissions for the energy system, filter to include only resources
# in model base years, and rename to regional SO2
region,resource,subresource,technology,year,Non.CO2,emiss.coef,emiss.units
Pakistan,crude oil,crude oil,crude oil,1990,N2O,3.92388892e-07,Tg
Pakistan,natural gas,natural gas,natural gas,1990,CH4,0.7771551379,Tg
Pakistan,natural gas,natural gas,natural gas,1990,CO2_FUG,0.003430697773,MTC
Pakistan,natural gas,natural gas,natural gas,1990,N2O,3.92388892e-07,Tg
Pakistan,coal,coal,coal,2005,CH4,0.7760073264,Tg
Pakistan,coal,coal,coal,2005,CO2_FUG,1.046883701,MTC
Pakistan,coal,coal,coal,2005,N2O,0.0004080029234,Tg
Pakistan,crude oil,crude oil,crude oil,2005,CH4,0.5483722507,Tg
Pakistan,crude oil,crude oil,crude oil,2005,CO2_FUG,0.002001390685,MTC
Pakistan,crude oil,crude oil,crude oil,2005,N2O,2.288627841e-07,Tg
Pakistan,natural gas,natural gas,natural gas,2005,CH4,0.5483722507,Tg
Pakistan,natural gas,natural gas,natural gas,2005,CO2_FUG,0.002001390685,MTC
Pakistan,natural gas,natural gas,natural gas,2005,N2O,2.288627841e-07,Tg
Pakistan,coal,coal,coal,2010,CH4,0.9912902867,Tg
Pakistan,coal,coal,coal,2010,CO2_FUG,1.109903661,MTC
Pakistan,coal,coal,coal,2010,N2O,0.0006306504248,Tg
Pakistan,crude oil,crude oil,crude oil,2010,CH4,0.5150324196,Tg
Pakistan,crude oil,crude oil,crude oil,2010,CO2_FUG,0.001848727641,MTC
Pakistan,crude oil,crude oil,crude oil,2010,N2O,2.114172065e-07,Tg
Pakistan,natural gas,natural gas,natural gas,2010,CH4,0.5150324196,Tg
Pakistan,natural gas,natural gas,natural gas,2010,CO2_FUG,0.001848727641,MTC
Pakistan,natural gas,natural gas,natural gas,2010,N2O,2.114172065e-07,Tg
Pakistan,coal,coal,coal,2015,CH4,0.9783544556,Tg
Pakistan,coal,coal,coal,2015,CO2_FUG,0.09135965051,MTC
Pakistan,coal,coal,coal,2015,N2O,0.0005481135177,Tg
Pakistan,crude oil,crude oil,crude oil,2015,CH4,0.532079782,Tg
Pakistan,crude oil,crude oil,crude oil,2015,CO2_FUG,0.1786246557,MTC
Pakistan,crude oil,crude oil,crude oil,2015,N2O,9.161969999e-06,Tg
Pakistan,natural gas,natural gas,natural gas,2015,CH4,0.532079782,Tg
Pakistan,natural gas,natural gas,natural gas,2015,CO2_FUG,0.1786246557,MTC
Pakistan,natural gas,natural gas,natural gas,2015,N2O,9.161969999e-06,Tg
Pakistan,coal,coal,coal,2021,CH4,0.6172403084,Tg
Pakistan,coal,coal,coal,2021,CO2_FUG,0.06018269443,MTC
Pakistan,coal,coal,coal,2021,N2O,0.000308372766,Tg
Pakistan,crude oil,crude oil,crude oil,2021,CH4,0.5487841667,Tg
Pakistan,crude oil,crude oil,crude oil,2021,CO2_FUG,0.08953191089,MTC
Pakistan,crude oil,crude oil,crude oil,2021,N2O,6.033500329e-06,Tg
Pakistan,natural gas,natural gas,natural gas,2021,CH4,0.5487841667,Tg
Pakistan,natural gas,natural gas,natural gas,2021,CO2_FUG,0.08953191089,MTC
Pakistan,natural gas,natural gas,natural gas,2021,N2O,6.033500329e-06,Tg
Russia,coal,coal,coal,1975,CH4,0.4799711504,Tg
Russia,coal,coal,coal,1975,CO2_FUG,4.421413838,MTC
Russia,coal,coal,coal,1975,N2O,0,Tg
Russia,crude oil,crude oil,crude oil,1975,CH4,1.175353086,Tg
Russia,crude oil,crude oil,crude oil,1975,CO2_FUG,0.410696068,MTC
Russia,crude oil,crude oil,crude oil,1975,N2O,1.136796577e-05,Tg
Russia,natural gas,natural gas,natural gas,1975,CH4,1.175353086,Tg
Russia,natural gas,natural gas,natural gas,1975,CO2_FUG,0.410696068,MTC
Russia,natural gas,natural gas,natural gas,1975,N2O,1.136796577e-05,Tg
Russia,coal,coal,coal,1990,CH4,0.3904506918,Tg
Russia,coal,coal,coal,1990,CO2_FUG,0.9004125309,MTC
Russia,coal,coal,coal,1990,N2O,0,Tg
Russia,crude oil,crude oil,crude oil,1990,CH4,0.518387426,Tg
Russia,crude oil,crude oil,crude oil,1990,CO2_FUG,0.2076426763,MTC
Russia,crude oil,crude oil,crude oil,1990,N2O,6.773687466e-06,Tg
Russia,natural gas,natural gas,natural gas,1990,CH4,0.518387426,Tg
Russia,natural gas,natural gas,natural gas,1990,CO2_FUG,0.2076426763,MTC
Russia,natural gas,natural gas,natural gas,1990,N2O,6.773687466e-06,Tg
Russia,coal,coal,coal,2005,CH4,0.3425452158,Tg
Russia,coal,coal,coal,2005,CO2_FUG,1.051624003,MTC
Russia,coal,coal,coal,2005,N2O,0,Tg
Russia,crude oil,crude oil,crude oil,2005,CH4,0.3758510687,Tg
Russia,crude oil,crude oil,crude oil,2005,CO2_FUG,0.2741064961,MTC
Russia,crude oil,crude oil,crude oil,2005,N2O,8.841066726e-06,Tg
Russia,natural gas,natural gas,natural gas,2005,CH4,0.3758510687,Tg
Russia,natural gas,natural gas,natural gas,2005,CO2_FUG,0.2741064961,MTC
Russia,natural gas,natural gas,natural gas,2005,N2O,8.841066726e-06,Tg
Russia,coal,coal,coal,2010,CH4,0.3364324925,Tg
Russia,coal,coal,coal,2010,CO2_FUG,0.8267052629,MTC
Russia,coal,coal,coal,2010,N2O,0,Tg
Russia,crude oil,crude oil,crude oil,2010,CH4,0.3398295534,Tg
Russia,crude oil,crude oil,crude oil,2010,CO2_FUG,0.2913587761,MTC
Russia,crude oil,crude oil,crude oil,2010,N2O,9.281716012e-06,Tg
Russia,natural gas,natural gas,natural gas,2010,CH4,0.3398295534,Tg
Russia,natural gas,natural gas,natural gas,2010,CO2_FUG,0.2913587761,MTC
Russia,natural gas,natural gas,natural gas,2010,N2O,9.281716012e-06,Tg
Russia,coal,coal,coal,2015,CH4,0.342435561,Tg
Russia,coal,coal,coal,2015,CO2_FUG,1.405022264,MTC
Russia,coal,coal,coal,2015,N2O,9.819630442e-07,Tg
Russia,crude oil,crude oil,crude oil,2015,CH4,0.3234970228,Tg
Russia,crude oil,crude oil,crude oil,2015,CO2_FUG,0.2020677692,MTC
Russia,crude oil,crude oil,crude oil,2015,N2O,6.553696918e-06,Tg
Russia,natural gas,natural gas,natural gas,2015,CH4,0.3234970228,Tg
Russia,natural gas,natural gas,natural gas,2015,CO2_FUG,0.2020677692,MTC
Russia,natural gas,natural gas,natural gas,2015,N2O,6.553696918e-06,Tg
Russia,coal,coal,coal,2021,CH4,0.3535492087,Tg
Russia,coal,coal,coal,2021,CO2_FUG,1.239514752,MTC
Russia,coal,coal,coal,2021,N2O,6.932581572e-07,Tg
Russia,crude oil,crude oil,crude oil,2021,CH4,0.2404022917,Tg
Russia,crude oil,crude oil,crude oil,2021,CO2_FUG,0.3195607324,MTC
Russia,crude oil,crude oil,crude oil,2021,N2O,1.015809937e-05,Tg
Russia,natural gas,natural gas,natural gas,2021,CH4,0.2404022917,Tg
Russia,natural gas,natural gas,natural gas,2021,CO2_FUG,0.3195607324,MTC
Russia,natural gas,natural gas,natural gas,2021,N2O,1.015809937e-05,Tg
South Africa,coal,coal,coal,1975,CH4,0.3240998816,Tg
South Africa,coal,coal,coal,1975,CO2_FUG,2.09303108,MTC
South Africa,coal,coal,coal,1975,N2O,6.423405938e-06,Tg
South Africa,crude oil,crude oil,crude oil,1975,CH4,0.3357078142,Tg
South Africa,crude oil,crude oil,crude oil,1975,CO2_FUG,0.4768641847,MTC
South Africa,crude oil,crude oil,crude oil,1975,N2O,2.714461555e-05,Tg
South Africa,natural gas,natural gas,natural gas,1975,CH4,0.3548284482,Tg
South Africa,natural gas,natural gas,natural gas,1975,CO2_FUG,0.3921115224,MTC
South Africa,natural gas,natural gas,natural gas,1975,N2O,1.591344855e-05,Tg
South Africa,coal,coal,coal,1990,CH4,0.2910698227,Tg
South Africa,coal,coal,coal,1990,CO2_FUG,3.903288301,MTC
South Africa,coal,coal,coal,1990,N2O,3.853648431e-05,Tg
South Africa,crude oil,crude oil,crude oil,1990,CH4,0.3788745976,Tg
South Africa,crude oil,crude oil,crude oil,1990,CO2_FUG,0.3265117344,MTC
South Africa,crude oil,crude oil,crude oil,1990,N2O,1.752284462e-05,Tg
South Africa,natural gas,natural gas,natural gas,1990,CH4,1.029520557,Tg
South Africa,natural gas,natural gas,natural gas,1990,CO2_FUG,7.810861115e-05,MTC
South Africa,natural gas,natural gas,natural gas,1990,N2O,4.677706778e-07,Tg
South Africa,coal,coal,coal,2005,CH4,0.2457825844,Tg
South Africa,coal,coal,coal,2005,CO2_FUG,2.125309769,MTC
South Africa,coal,coal,coal,2005,N2O,1.485492831e-05,Tg
South Africa,crude oil,crude oil,crude oil,2005,CH4,0.6537541237,Tg
South Africa,crude oil,crude oil,crude oil,2005,CO2_FUG,0.6868188002,MTC
South Africa,crude oil,crude oil,crude oil,2005,N2O,3.490119238e-05,Tg
South Africa,natural gas,natural gas,natural gas,2005,CH4,0.6537541237,Tg
South Africa,natural gas,natural gas,natural gas,2005,CO2_FUG,0.6868188002,MTC
South Africa,natural gas,natural gas,natural gas,2005,N2O,3.490119238e-05,Tg
South Africa,coal,coal,coal,2010,CH4,0.2492187169,Tg
South Africa,coal,coal,coal,2010,CO2_FUG,1.128248376,MTC
South Africa,coal,coal,coal,2010,N2O,1.311744382e-05,Tg
South Africa,crude oil,crude oil,crude oil,2010,CH4,0.720187602,Tg
South Africa,crude oil,crude oil,crude oil,2010,CO2_FUG,0.7130951395,MTC
South Africa,crude oil,crude oil,crude oil,2010,N2O,3.617408138e-05,Tg
South Africa,natural gas,natural gas,natural gas,2010,CH4,0.720187602,Tg
South Africa,natural gas,natural gas,natural gas,2010,CO2_FUG,0.7130951395,MTC
South Africa,natural gas,natural gas,natural gas,2010,N2O,3.617408138e-05,Tg
South Africa,coal,coal,coal,2015,CH4,0.2457853604,Tg
South Africa,coal,coal,coal,2015,CO2_FUG,0.9463246197,MTC
South Africa,coal,coal,coal,2015,N2O,9.199917201e-06,Tg
South Africa,crude oil,crude oil,crude oil,2015,CH4,1.220536366,Tg
South Africa,crude oil,crude oil,crude oil,2015,CO2_FUG,0.229312926,MTC
South Africa,crude oil,crude oil,crude oil,2015,N2O,1.184195547e-05,Tg
South Africa,natural gas,natural gas,natural gas,2015,CH4,1.220536366,Tg
South Africa,natural gas,natural gas,natural gas,2015,CO2_FUG,0.229312926,MTC
South Africa,natural gas,natural gas,natural gas,2015,N2O,1.184195547e-05,Tg
South Africa,coal,coal,coal,2021,CH4,0.249068791,Tg
South Africa,coal,coal,coal,2021,CO2_FUG,0.7055926624,MTC
South Africa,coal,coal,coal,2021,N2O,1.054332631e-05,Tg
South Africa,crude oil,crude oil,crude oil,2021,CH4,0.2913145836,Tg
South Africa,crude oil,crude oil,crude oil,2021,CO2_FUG,0.3051747891,MTC
South Africa,crude oil,crude oil,crude oil,2021,N2O,1.588689694e-05,Tg
South Africa,natural gas,natural gas,natural gas,2021,CH4,0.3520987884,Tg
South Africa,natural gas,natural gas,natural gas,2021,CO2_FUG,0.300473807,MTC
South Africa,natural gas,natural gas,natural gas,2021,N2O,1.464392226e-05,Tg
South America_Northern,coal,coal,coal,1975,CH4,1.436139052,Tg
South America_Northern,coal,coal,coal,1975,CO2_FUG,0.1036873547,MTC
South America_Northern,coal,coal,coal,1975,N2O,0.001069039644,Tg
South America_Northern,crude oil,crude oil,crude oil,1975,CH4,1.401826347,Tg
South America_Northern,crude oil,crude oil,crude oil,1975,CO2_FUG,0.07660212822,MTC
South America_Northern,crude oil,crude oil,crude oil,1975,N2O,4.85418639e-06,Tg
South America_Northern,natural gas,natural gas,natural gas,1975,CH4,1.401826347,Tg
South America_Northern,natural gas,natural gas,natural gas,1975,CO2_FUG,0.07660212822,MTC
South America_Northern,natural gas,natural gas,natural gas,1975,N2O,4.85418639e-06,Tg
South America_Northern,coal,coal,coal,1990,CH4,0.6749646731,Tg
South America_Northern,coal,coal,coal,1990,CO2_FUG,0.2094972308,MTC
South America_Northern,coal,coal,coal,1990,N2O,4.373908445e-05,Tg
South America_Northern,crude oil,crude oil,crude oil,1990,CH4,1.319771858,Tg
South America_Northern,crude oil,crude oil,crude oil,1990,CO2_FUG,0.09659472321,MTC
South America_Northern,crude oil,crude oil,crude oil,1990,N2O,5.780144856e-06,Tg
South America_Northern,natural gas,natural gas,natural gas,1990,CH4,1.319771858,Tg
South America_Northern,natural gas,natural gas,natural gas,1990,CO2_FUG,0.09659472321,MTC
South America_Northern,natural gas,natural gas,natural gas,1990,N2O,5.780144856e-06,Tg
South America_Northern,coal,coal,coal,2005,CH4,0.6476431924,Tg
South America_Northern,coal,coal,coal,2005,CO2_FUG,0.1021220691,MTC
South America_Northern,coal,coal,coal,2005,N2O,1.207670483e-05,Tg
South America_Northern,crude oil,crude oil,crude oil,2005,CH4,0.3297787443,Tg
South America_Northern,crude oil,crude oil,crude oil,2005,CO2_FUG,0.1873798112,MTC
South America_Northern,crude oil,crude oil,crude oil,2005,N2O,1.086515909e-05,Tg
South America_Northern,natural gas,natural gas,natural gas,2005,CH4,0.3558697797,Tg
South America_Northern,natural gas,natural gas,natural gas,2005,CO2_FUG,0.16438476,MTC
South America_Northern,natural gas,natural gas,natural gas,2005,N2O,9.220690342e-06,Tg
South America_Northern,coal,coal,coal,2010,CH4,0.6805172475,Tg
South America_Northern,coal,coal,coal,2010,CO2_FUG,0.1036907353,MTC
South America_Northern,coal,coal,coal,2010,N2O,3.444997468e-05,Tg
South America_Northern,crude oil,crude oil,crude oil,2010,CH4,0.2950750862,Tg
South America_Northern,crude oil,crude oil,crude oil,2010,CO2_FUG,0.2590085033,MTC
South America_Northern,crude oil,crude oil,crude oil,2010,N2O,1.447848614e-05,Tg
South America_Northern,natural gas,natural gas,natural gas,2010,CH4,1.353720393,Tg
South America_Northern,natural gas,natural gas,natural gas,2010,CO2_FUG,0.2213591562,MTC
South America_Northern,natural gas,natural gas,natural gas,2010,N2O,1.2055541e-05,Tg
South America_Northern,coal,coal,coal,2015,CH4,0.6852346182,Tg
South America_Northern,coal,coal,coal,2015,CO2_FUG,0.09225780103,MTC
South America_Northern,coal,coal,coal,2015,N2O,0.0001070205619,Tg
South America_Northern,crude oil,crude oil,crude oil,2015,CH4,0.3010534772,Tg
South America_Northern,crude oil,crude oil,crude oil,2015,CO2_FUG,0.3714865849,MTC
South America_Northern,crude oil,crude oil,crude oil,2015,N2O,4.938657972e-05,Tg
South America_Northern,natural gas,natural gas,natural gas,2015,CH4,1.354950878,Tg
South America_Northern,natural gas,natural gas,natural gas,2015,CO2_FUG,0.7707075239,MTC
South America_Northern,natural gas,natural gas,natural gas,2015,N2O,3.970250763e-05,Tg
South America_Northern,coal,coal,coal,2021,CH4,0.7951834388,Tg
South America_Northern,coal,coal,coal,2021,CO2_FUG,0.0685455533,MTC
South America_Northern,coal,coal,coal,2021,N2O,0.0003350627051,Tg
South America_Northern,crude oil,crude oil,crude oil,2021,CH4,1.505963204,Tg
South America_Northern,crude oil,crude oil,crude oil,2021,CO2_FUG,0.3051747891,MTC
South America_Northern,crude oil,crude oil,crude oil,2021,N2O,1.588689694e-05,Tg
South America_Northern,natural gas,natural gas,natural gas,2021,CH4,1.023468548,Tg
South America_Northern,natural gas,natural gas,natural gas,2021,CO2_FUG,0.300473807,MTC
South America_Northern,natural gas,natural gas,natural gas,2021,N2O,1.464392226e-05,Tg
South America_Southern,coal,coal,coal,1975,CH4,1.176907449,Tg
South America_Southern,coal,coal,coal,1975,CO2_FUG,2.91903514,MTC
South America_Southern,coal,coal,coal,1975,N2O,0.0008151780076,Tg
South America_Southern,crude oil,crude oil,crude oil,1975,CH4,1.93421095,Tg
South America_Southern,crude oil,crude oil,crude oil,1975,CO2_FUG,3.515225925,MTC
South America_Southern,crude oil,crude oil,crude oil,1975,N2O,0.0001778144565,Tg
South America_Southern,natural gas,natural gas,natural gas,1975,CH4,1.93421095,Tg
South America_Southern,natural gas,natural gas,natural gas,1975,CO2_FUG,3.515225925,MTC
South America_Southern,natural gas,natural gas,natural gas,1975,N2O,0.0001778144565,Tg
South America_Southern,coal,coal,coal,1990,CH4,1.37107329,Tg
South America_Southern,coal,coal,coal,1990,CO2_FUG,0.9903177164,MTC
South America_Southern,coal,coal,coal,1990,N2O,0.001071335564,Tg
South America_Southern,crude oil,crude oil,crude oil,1990,CH4,1.319866129,Tg
South America_Southern,crude oil,crude oil,crude oil,1990,CO2_FUG,1.22612845,MTC
South America_Southern,crude oil,crude oil,crude oil,1990,N2O,6.25843879e-05,Tg
South America_Southern,natural gas,natural gas,natural gas,1990,CH4,1.319866129,Tg
South America_Southern,natural gas,natural gas,natural gas,1990,CO2_FUG,1.22612845,MTC
South America_Southern,natural gas,natural gas,natural gas,1990,N2O,6.25843879e-05,Tg
South America_Southern,coal,coal,coal,2005,CH4,0.2667366221,Tg
South America_Southern,coal,coal,coal,2005,CO2_FUG,4.612376245,MTC
South America_Southern,coal,coal,coal,2005,N2O,1.976500233e-06,Tg
South America_Southern,crude oil,crude oil,crude oil,2005,CH4,0.8645833379,Tg
South America_Southern,crude oil,crude oil,crude oil,2005,CO2_FUG,0.4907713689,MTC
South America_Southern,crude oil,crude oil,crude oil,2005,N2O,2.545831701e-05,Tg
South America_Southern,natural gas,natural gas,natural gas,2005,CH4,0.8645833379,Tg
South America_Southern,natural gas,natural gas,natural gas,2005,CO2_FUG,0.4907713689,MTC
South America_Southern,natural gas,natural gas,natural gas,2005,N2O,2.545831701e-05,Tg
South America_Southern,coal,coal,coal,2010,CH4,0.2492187169,Tg
South America_Southern,coal,coal,coal,2010,CO2_FUG,2.185435584,MTC
South America_Southern,coal,coal,coal,2010,N2O,1.441280136e-06,Tg
South America_Southern,crude oil,crude oil,crude oil,2010,CH4,0.651986451,Tg
South America_Southern,crude oil,crude oil,crude oil,2010,CO2_FUG,0.4438554624,MTC
South America_Southern,crude oil,crude oil,crude oil,2010,N2O,2.297030085e-05,Tg
South America_Southern,natural gas,natural gas,natural gas,2010,CH4,0.651986451,Tg
South America_Southern,natural gas,natural gas,natural gas,2010,CO2_FUG,0.4438554624,MTC
South America_Southern,natural gas,natural gas,natural gas,2010,N2O,2.297030085e-05,Tg
South America_Southern,coal,coal,coal,2015,CH4,1.708364653,Tg
South America_Southern,coal,coal,coal,2015,CO2_FUG,0.3761646447,MTC
South America_Southern,coal,coal,coal,2015,N2O,0.001516586169,Tg
South America_Southern,crude oil,crude oil,crude oil,2015,CH4,0.6075843073,Tg
South America_Southern,crude oil,crude oil,crude oil,2015,CO2_FUG,0.3113449567,MTC
South America_Southern,crude oil,crude oil,crude oil,2015,N2O,1.623764414e-05,Tg
South America_Southern,natural gas,natural gas,natural gas,2015,CH4,0.6075843073,Tg
South America_Southern,natural gas,natural gas,natural gas,2015,CO2_FUG,0.3113449567,MTC
South America_Southern,natural gas,natural gas,natural gas,2015,N2O,1.623764414e-05,Tg
South America_Southern,coal,coal,coal,2021,CH4,0.2969543632,Tg
South America_Southern,coal,coal,coal,2021,CO2_FUG,0.3674417488,MTC
South America_Southern,coal,coal,coal,2021,N2O,5.899794e-06,Tg
South America_Southern,crude oil,crude oil,crude oil,2021,CH4,0.5910758001,Tg
South America_Southern,crude oil,crude oil,crude oil,2021,CO2_FUG,0.3592743119,MTC
South America_Southern,crude oil,crude oil,crude oil,2021,N2O,1.464392226e-05,Tg
South America_Southern,natural gas,natural gas,natural gas,2021,CH4,0.5910758001,Tg
South America_Southern,natural gas,natural gas,natural gas,2021,CO2_FUG,0.3592743119,MTC
South America_Southern,natural gas,natural gas,natural gas,2021,N2O,1.464392226e-05,Tg
South Asia,coal,coal,coal,1975,CH4,0.2372251949,Tg
South Asia,coal,coal,coal,1975,CO2_FUG,0.0006481189383,MTC
South Asia,coal,coal,coal,1975,N2O,8.563088135e-05,Tg
South Asia,crude oil,crude oil,crude oil,1975,CH4,0.3357078142,Tg
South Asia,crude oil,crude oil,crude oil,1975,CO2_FUG,1.106403993,MTC
South Asia,crude oil,crude oil,crude oil,1975,N2O,5.568414377e-05,Tg
South Asia,natural gas,natural gas,natural gas,1975,CH4,6.987803798,Tg
South Asia,natural gas,natural gas,natural gas,1975,CO2_FUG,1.106403993,MTC
South Asia,natural gas,natural gas,natural gas,1975,N2O,5.568414377e-05,Tg
South Asia,coal,coal,coal,1990,CH4,0.3298866461,Tg
South Asia,coal,coal,coal,1990,CO2_FUG,0.1577775314,MTC
South Asia,coal,coal,coal,1990,N2O,0.007329942946,Tg
South Asia,crude oil,crude oil,crude oil,1990,CH4,0.3788745976,Tg
South Asia,crude oil,crude oil,crude oil,1990,CO2_FUG,0.02812413945,MTC
South Asia,crude oil,crude oil,crude oil,1990,N2O,1.429879337e-06,Tg
South Asia,natural gas,natural gas,natural gas,1990,CH4,2.099589215,Tg
South Asia,natural gas,natural gas,natural gas,1990,CO2_FUG,0.02812413945,MTC
South Asia,natural gas,natural gas,natural gas,1990,N2O,1.429879337e-06,Tg
South Asia,coal,coal,coal,2005,CH4,0.2667366221,Tg
South Asia,coal,coal,coal,2005,CO2_FUG,0.1164662927,MTC
South Asia,coal,coal,coal,2005,N2O,1.976500233e-06,Tg
South Asia,crude oil,crude oil,crude oil,2005,CH4,0.5810693691,Tg
South Asia,crude oil,crude oil,crude oil,2005,CO2_FUG,0.0001136256285,MTC
South Asia,crude oil,crude oil,crude oil,2005,N2O,6.118289693e-07,Tg
South Asia,natural gas,natural gas,natural gas,2005,CH4,0.5810693691,Tg
South Asia,natural gas,natural gas,natural gas,2005,CO2_FUG,0.0001136256285,MTC
South Asia,natural gas,natural gas,natural gas,2005,N2O,6.118289693e-07,Tg
South Asia,coal,coal,coal,2010,CH4,1.770689885,Tg
South Asia,coal,coal,coal,2010,CO2_FUG,0.2287188453,MTC
South Asia,coal,coal,coal,2010,N2O,0.001125804973,Tg
South Asia,crude oil,crude oil,crude oil,2010,CH4,1.068442679,Tg
South Asia,crude oil,crude oil,crude oil,2010,CO2_FUG,0.0001620886803,MTC
South Asia,crude oil,crude oil,crude oil,2010,N2O,4.689814288e-07,Tg
South Asia,natural gas,natural gas,natural gas,2010,CH4,1.068442679,Tg
South Asia,natural gas,natural gas,natural gas,2010,CO2_FUG,0.0001620886803,MTC
South Asia,natural gas,natural gas,natural gas,2010,N2O,4.689814288e-07,Tg
South Asia,coal,coal,coal,2015,CH4,1.490463936,Tg
South Asia,coal,coal,coal,2015,CO2_FUG,0.2158995375,MTC
South Asia,coal,coal,coal,2015,N2O,0.0007826123238,Tg
South Asia,crude oil,crude oil,crude oil,2015,CH4,0.7299475112,Tg
South Asia,crude oil,crude oil,crude oil,2015,CO2_FUG,0.01093704485,MTC
South Asia,crude oil,crude oil,crude oil,2015,N2O,9.204783152e-07,Tg
South Asia,natural gas,natural gas,natural gas,2015,CH4,0.7299475112,Tg
South Asia,natural gas,natural gas,natural gas,2015,CO2_FUG,0.01093704485,MTC
South Asia,natural gas,natural gas,natural gas,2015,N2O,9.204783152e-07,Tg
South Asia,coal,coal,coal,2021,CH4,1.236232775,Tg
South Asia,coal,coal,coal,2021,CO2_FUG,0.2063000189,MTC
South Asia,coal,coal,coal,2021,N2O,0.0005594829577,Tg
South Asia,crude oil,crude oil,crude oil,2021,CH4,0.4836528605,Tg
South Asia,crude oil,crude oil,crude oil,2021,CO2_FUG,0.009667443913,MTC
South Asia,crude oil,crude oil,crude oil,2021,N2O,6.38998405e-07,Tg
South Asia,natural gas,natural gas,natural gas,2021,CH4,0.4836528605,Tg
South Asia,natural gas,natural gas,natural gas,2021,CO2_FUG,0.009667443913,MTC
South Asia,natural gas,natural gas,natural gas,2021,N2O,6.38998405e-07,Tg
South Korea,coal,coal,coal,1975,CH4,0.8560769922,Tg
South Korea,coal,coal,coal,1975,CO2_FUG,3.124762913,MTC
South Korea,coal,coal,coal,1975,N2O,0,Tg
South Korea,crude oil,crude oil,crude oil,1975,CH4,0.3357078142,Tg
South Korea,crude oil,crude oil,crude oil,1975,CO2_FUG,0.4768641847,MTC
South Korea,crude oil,crude oil,crude oil,1975,N2O,2.714461555e-05,Tg
South Korea,natural gas,natural gas,natural gas,1975,CH4,0.3548284482,Tg
South Korea,natural gas,natural gas,natural gas,1975,CO2_FUG,0.3921115224,MTC
South Korea,natural gas,natural gas,natural gas,1975,N2O,1.591344855e-05,Tg
South Korea,coal,coal,coal,1990,CH4,0.8775384427,Tg
South Korea,coal,coal,coal,1990,CO2_FUG,12.14327703,MTC
South Korea,coal,coal,coal,1990,N2O,0,Tg
South Korea,crude oil,crude oil,crude oil,1990,CH4,0.3788745976,Tg
South Korea,crude oil,crude oil,crude oil,1990,CO2_FUG,0.3265117344,MTC
South Korea,crude oil,crude oil,crude oil,1990,N2O,1.752284462e-05,Tg
South Korea,natural gas,natural gas,natural gas,1990,CH4,0.3893016102,Tg
South Korea,natural gas,natural gas,natural gas,1990,CO2_FUG,0.3189809136,MTC
South Korea,natural gas,natural gas,natural gas,1990,N2O,1.389235051e-05,Tg
South Korea,coal,coal,coal,2005,CH4,1.068689156,Tg
South Korea,coal,coal,coal,2005,CO2_FUG,0.5606894241,MTC
South Korea,coal,coal,coal,2005,N2O,0,Tg
South Korea,crude oil,crude oil,crude oil,2005,CH4,1.183847607,Tg
South Korea,crude oil,crude oil,crude oil,2005,CO2_FUG,0.001405782212,MTC
South Korea,crude oil,crude oil,crude oil,2005,N2O,1.054901657e-07,Tg
South Korea,natural gas,natural gas,natural gas,2005,CH4,1.183847607,Tg
South Korea,natural gas,natural gas,natural gas,2005,CO2_FUG,0.001405782212,MTC
South Korea,natural gas,natural gas,natural gas,2005,N2O,1.054901657e-07,Tg
South Korea,coal,coal,coal,2010,CH4,1.339292421,Tg
South Korea,coal,coal,coal,2010,CO2_FUG,0.4930783068,MTC
South Korea,coal,coal,coal,2010,N2O,0,Tg
South Korea,crude oil,crude oil,crude oil,2010,CH4,1.112052921,Tg
South Korea,crude oil,crude oil,crude oil,2010,CO2_FUG,0.001184888895,MTC
South Korea,crude oil,crude oil,crude oil,2010,N2O,8.351181001e-08,Tg
South Korea,natural gas,natural gas,natural gas,2010,CH4,1.112052921,Tg
South Korea,natural gas,natural gas,natural gas,2010,CO2_FUG,0.001184888895,MTC
South Korea,natural gas,natural gas,natural gas,2010,N2O,8.351181001e-08,Tg
South Korea,coal,coal,coal,2015,CH4,1.594164736,Tg
South Korea,coal,coal,coal,2015,CO2_FUG,0.3624295042,MTC
South Korea,coal,coal,coal,2015,N2O,0,Tg
South Korea,crude oil,crude oil,crude oil,2015,CH4,0.3010534772,Tg
South Korea,crude oil,crude oil,crude oil,2015,CO2_FUG,0.00116632778,MTC
South Korea,crude oil,crude oil,crude oil,2015,N2O,3.647837012e-08,Tg
South Korea,natural gas,natural gas,natural gas,2015,CH4,0.3133701653,Tg
South Korea,natural gas,natural gas,natural gas,2015,CO2_FUG,0.00116632778,MTC
South Korea,natural gas,natural gas,natural gas,2015,N2O,3.647837012e-08,Tg
South Korea,coal,coal,coal,2021,CH4,0.2969543632,Tg
South Korea,coal,coal,coal,2021,CO2_FUG,0.3674417488,MTC
South Korea,coal,coal,coal,2021,N2O,0,Tg
South Korea,crude oil,crude oil,crude oil,2021,CH4,0.2913145836,Tg
South Korea,crude oil,crude oil,crude oil,2021,CO2_FUG,0.0005933442956,MTC
South Korea,crude oil,crude oil,crude oil,2021,N2O,3.942455099e-08,Tg
South Korea,natural gas,natural gas,natural gas,2021,CH4,1.609233132,Tg
South Korea,natural gas,natural gas,natural gas,2021,CO2_FUG,0.0005933442956,MTC
South Korea,natural gas,natural gas,natural gas,2021,N2O,3.942455099e-08,Tg
Southeast Asia,coal,coal,coal,1975,CH4,0.9439230577,Tg
